Division Name,pincode,district,statename
Machilipatnam ,521132,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521131,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521125,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521120,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521156,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521130,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521002,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521369,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521366,KRISHNA,ANDHRA PRADESH
Narasaraopet ,522659,Palnadu,ANDHRA PRADESH
Narasaraopet ,522663,Palnadu,ANDHRA PRADESH
Narasaraopet ,522616,Palnadu,ANDHRA PRADESH
Narasaraopet ,522612,Palnadu,ANDHRA PRADESH
Narasaraopet ,522233,Palnadu,ANDHRA PRADESH
Narasaraopet ,522658,Palnadu,ANDHRA PRADESH
Narasaraopet ,522614,Palnadu,ANDHRA PRADESH
Narasaraopet ,522611,Palnadu,ANDHRA PRADESH
Narasaraopet ,522661,Palnadu,ANDHRA PRADESH
Narasaraopet ,522626,Palnadu,ANDHRA PRADESH
Narasaraopet ,522234,Palnadu,ANDHRA PRADESH
Narasaraopet ,522660,Palnadu,ANDHRA PRADESH
Narasaraopet ,522649,Palnadu,ANDHRA PRADESH
Narasaraopet ,522529,GUNTUR,ANDHRA PRADESH
Narasaraopet ,522529,Palnadu,ANDHRA PRADESH
Narasaraopet ,522603,Palnadu,ANDHRA PRADESH
Narasaraopet ,522617,Palnadu,ANDHRA PRADESH
Narasaraopet ,522549,Palnadu,ANDHRA PRADESH
Narasaraopet ,522646,Palnadu,ANDHRA PRADESH
Narasaraopet ,522657,Palnadu,ANDHRA PRADESH
Narasaraopet ,522647,Palnadu,ANDHRA PRADESH
Narasaraopet ,522409,Palnadu,ANDHRA PRADESH
Narasaraopet ,522411,Palnadu,ANDHRA PRADESH
Narasaraopet ,522437,Palnadu,ANDHRA PRADESH
Narasaraopet ,522414,Palnadu,ANDHRA PRADESH
Narasaraopet ,522415,Palnadu,ANDHRA PRADESH
Narasaraopet ,522410,Palnadu,ANDHRA PRADESH
Narasaraopet ,522426,Palnadu,ANDHRA PRADESH
Narasaraopet ,522438,GUNTUR,ANDHRA PRADESH
Narasaraopet ,522436,Palnadu,ANDHRA PRADESH
Narasaraopet ,522402,Palnadu,ANDHRA PRADESH
Narasaraopet ,522413,Palnadu,ANDHRA PRADESH
Narasaraopet ,522412,Palnadu,ANDHRA PRADESH
Narasaraopet ,522421,Palnadu,ANDHRA PRADESH
Narasaraopet ,522401,GUNTUR,ANDHRA PRADESH
Narasaraopet ,522613,Palnadu,ANDHRA PRADESH
Nellore ,524203,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524142,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524221,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524152,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524222,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524236,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524223,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524224,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524239,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524230,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524310,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524225,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524226,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524227,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524228,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524228,NA,NA
Nellore ,524315,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524302,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524004,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524304,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524322,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524305,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524003,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524306,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524317,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524234,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524314,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524307,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524316,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524137,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524312,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524303,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524308,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524300,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524311,SPSR NELLORE,ANDHRA PRADESH
Nellore ,524318,SPSR NELLORE,ANDHRA PRADESH
Prakasam ,523190,Bapatla,ANDHRA PRADESH
Prakasam ,523167,Bapatla,ANDHRA PRADESH
Prakasam ,523181,Bapatla,ANDHRA PRADESH
Prakasam ,523169,Bapatla,ANDHRA PRADESH
Prakasam ,523157,Bapatla,ANDHRA PRADESH
Prakasam ,523185,PRAKASAM,ANDHRA PRADESH
Prakasam ,523170,Bapatla,ANDHRA PRADESH
Prakasam ,523281,PRAKASAM,ANDHRA PRADESH
Prakasam ,523271,PRAKASAM,ANDHRA PRADESH
Prakasam ,523270,PRAKASAM,ANDHRA PRADESH
Prakasam ,523114,PRAKASAM,ANDHRA PRADESH
Prakasam ,523115,PRAKASAM,ANDHRA PRADESH
Prakasam ,523273,PRAKASAM,ANDHRA PRADESH
Prakasam ,523113,PRAKASAM,ANDHRA PRADESH
Prakasam ,523109,PRAKASAM,ANDHRA PRADESH
Prakasam ,523291,PRAKASAM,ANDHRA PRADESH
Prakasam ,523101,PRAKASAM,ANDHRA PRADESH
Prakasam ,523274,PRAKASAM,ANDHRA PRADESH
Prakasam ,523292,PRAKASAM,ANDHRA PRADESH
Prakasam ,523279,PRAKASAM,ANDHRA PRADESH
Prakasam ,523272,PRAKASAM,ANDHRA PRADESH
Prakasam ,523110,PRAKASAM,ANDHRA PRADESH
Markapur  ,523112,PRAKASAM,ANDHRA PRADESH
Markapur  ,523247,PRAKASAM,ANDHRA PRADESH
Markapur  ,523246,PRAKASAM,ANDHRA PRADESH
Markapur  ,523227,PRAKASAM,ANDHRA PRADESH
Markapur  ,523241,PRAKASAM,ANDHRA PRADESH
Markapur  ,523223,PRAKASAM,ANDHRA PRADESH
Markapur  ,523265,PRAKASAM,ANDHRA PRADESH
Markapur  ,523117,PRAKASAM,ANDHRA PRADESH
Markapur  ,523228,PRAKASAM,ANDHRA PRADESH
Markapur  ,523111,PRAKASAM,ANDHRA PRADESH
Markapur  ,523108,PRAKASAM,ANDHRA PRADESH
Markapur  ,523245,PRAKASAM,ANDHRA PRADESH
Prakasam ,523252,PRAKASAM,ANDHRA PRADESH
Markapur  ,523252,PRAKASAM,ANDHRA PRADESH
Markapur  ,523254,PRAKASAM,ANDHRA PRADESH
Markapur  ,523230,PRAKASAM,ANDHRA PRADESH
Markapur  ,523253,PRAKASAM,ANDHRA PRADESH
Markapur  ,523224,PRAKASAM,ANDHRA PRADESH
Prakasam ,523201,Bapatla,ANDHRA PRADESH
Prakasam ,523303,Bapatla,ANDHRA PRADESH
Prakasam ,523286,PRAKASAM,ANDHRA PRADESH
Prakasam ,523212,Bapatla,ANDHRA PRADESH
Prakasam ,523211,PRAKASAM,ANDHRA PRADESH
Prakasam ,523301,Bapatla,ANDHRA PRADESH
Prakasam ,523302,Bapatla,ANDHRA PRADESH
Prakasam ,523225,PRAKASAM,ANDHRA PRADESH
Prakasam ,523264,PRAKASAM,ANDHRA PRADESH
Prakasam ,523263,PRAKASAM,ANDHRA PRADESH
Prakasam ,523262,PRAKASAM,ANDHRA PRADESH
Prakasam ,523186,PRAKASAM,ANDHRA PRADESH
Prakasam ,523260,Bapatla,ANDHRA PRADESH
Tadepalligudem ,534342,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534313,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534318,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534318,Eluru,ANDHRA PRADESH
Tadepalligudem ,534316,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534329,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534301,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534315,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534302,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534305,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534341,Eluru,ANDHRA PRADESH
Tadepalligudem ,534340,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534196,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534156,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534198,Eluru,ANDHRA PRADESH
Tadepalligudem ,534198,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534145,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534112,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534195,Eluru,ANDHRA PRADESH
Tadepalligudem ,534166,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534176,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534146,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534102,WEST GODAVARI,ANDHRA PRADESH
Hanamkonda ,506015,HANUMAKONDA,TELANGANA
Tadepalligudem ,534411,WEST GODAVARI,ANDHRA PRADESH
Tadepalligudem ,534186,Eluru,ANDHRA PRADESH
Tenali ,522310,Bapatla,ANDHRA PRADESH
Tenali ,522102,Bapatla,ANDHRA PRADESH
Tenali ,522311,Bapatla,ANDHRA PRADESH
Tenali ,522212,GUNTUR,ANDHRA PRADESH
Tenali ,522212,Bapatla,ANDHRA PRADESH
Tenali ,522309,Bapatla,ANDHRA PRADESH
Tenali ,522113,Bapatla,ANDHRA PRADESH
Tenali ,522341,Bapatla,ANDHRA PRADESH
Tenali ,522111,Bapatla,ANDHRA PRADESH
Tenali ,522268,Bapatla,ANDHRA PRADESH
Tenali ,522124,GUNTUR,ANDHRA PRADESH
Parvathipuram ,535578,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535102,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535547,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535593,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535125,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,532148,SRIKAKULAM,ANDHRA PRADESH
Parvathipuram ,535592,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,503145,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535579,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535591,Parvathipuram Manyam,ANDHRA PRADESH
Nizamabad ,503145,KAMAREDDY,TELANGANA
Parvathipuram ,535546,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535126,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535463,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535523,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535594,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535521,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535521,VIZIANAGARAM,ANDHRA PRADESH
Parvathipuram ,535524,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535526,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535534,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535522,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,532462,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,532440,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535502,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535527,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,535525,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,532443,Parvathipuram Manyam,ANDHRA PRADESH
Parvathipuram ,532461,SRIKAKULAM,ANDHRA PRADESH
Parvathipuram ,532460,Parvathipuram Manyam,ANDHRA PRADESH
Rajahmundry ,533125,EAST GODAVARI,ANDHRA PRADESH
